Scan ID,Scan Timestamp,Location,Checkin Date,Checkout Date,Guest Count,Data Source,User Preference,My Price (EUR),Competitor Median (EUR),Competitor 10th Percentile (EUR),Pricing Status,Recommendation,Confidence Score,Confidence Reason
276,2026-06-29 14:14:17,Greencastle,2026-09-10,2026-09-12,2,live,occupancy,340.0,336.5,232.4,Too High,"Your total price for this 2-night stay is €340.00 (nightly equivalent: €170.00), which is overpriced compared to competitors. Recommend lowering your rate by €8.50 to align closer to your custom top 50% threshold (€336.50 total / €168.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
275,2026-06-29 14:13:59,Greencastle,2026-09-09,2026-09-11,6,live,occupancy,400.0,626.5,380.0,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
274,2026-06-29 14:13:45,Greencastle,2026-09-09,2026-09-11,4,live,occupancy,360.0,390.0,307.8,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
273,2026-06-29 14:13:32,Greencastle,2026-09-09,2026-09-11,2,live,occupancy,320.0,370.0,273.2,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
272,2026-06-29 14:13:19,Greencastle,2026-09-08,2026-09-10,6,live,occupancy,400.0,644.5,380.0,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
271,2026-06-29 14:13:04,Greencastle,2026-09-08,2026-09-10,4,live,occupancy,360.0,380.0,305.7,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
270,2026-06-29 14:12:47,Greencastle,2026-09-08,2026-09-10,2,live,occupancy,320.0,370.0,219.3,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
269,2026-06-29 14:12:30,Greencastle,2026-09-07,2026-09-09,6,live,occupancy,400.0,626.5,355.5,Healthy,Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
268,2026-06-29 14:12:16,Greencastle,2026-09-07,2026-09-09,4,live,occupancy,360.0,390.0,335.1,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
267,2026-06-29 14:12:01,Greencastle,2026-09-07,2026-09-09,2,live,occupancy,320.0,380.0,274.1,Healthy,Your total price for this 2-night stay is €320.00 (nightly equivalent: €160.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
266,2026-06-29 14:11:43,Greencastle,2026-09-06,2026-09-08,6,live,occupancy,440.0,626.5,355.5,Healthy,Your total price for this 2-night stay is €440.00 (nightly equivalent: €220.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
265,2026-06-29 14:11:25,Greencastle,2026-09-06,2026-09-08,4,live,occupancy,400.0,380.0,328.8,Too High,"Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00), which is overpriced compared to competitors. Recommend lowering your rate by €25.00 to align closer to your custom top 50% threshold (€380.00 total / €190.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
264,2026-06-29 14:11:11,Greencastle,2026-09-06,2026-09-08,2,live,occupancy,360.0,373.5,276.2,Healthy,Your total price for this 2-night stay is €360.00 (nightly equivalent: €180.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
263,2026-06-29 14:09:53,Greencastle,2026-09-05,2026-09-07,6,live,occupancy,534.1,550.0,356.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €550.00 total stay (nightly equivalent: €275.00). If your listing were active, our recommended baseline rate would be €534.10 total (nightly equivalent: €267.05).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
262,2026-06-29 14:09:39,Greencastle,2026-09-05,2026-09-07,4,live,occupancy,436.1,414.0,329.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €414.00 total stay (nightly equivalent: €207.00). If your listing were active, our recommended baseline rate would be €436.10 total (nightly equivalent: €218.05).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
261,2026-06-29 14:09:25,Greencastle,2026-09-05,2026-09-07,2,live,occupancy,338.1,356.0,250.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €356.00 total stay (nightly equivalent: €178.00). If your listing were active, our recommended baseline rate would be €338.10 total (nightly equivalent: €169.05).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
260,2026-06-29 14:09:09,Greencastle,2026-09-04,2026-09-06,6,live,occupancy,708.5,544.0,348.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €544.00 total stay (nightly equivalent: €272.00). If your listing were active, our recommended baseline rate would be €708.50 total (nightly equivalent: €354.25).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
259,2026-06-29 14:08:51,Greencastle,2026-09-04,2026-09-06,4,live,occupancy,578.5,460.0,310.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €460.00 total stay (nightly equivalent: €230.00). If your listing were active, our recommended baseline rate would be €578.50 total (nightly equivalent: €289.25).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
258,2026-06-29 14:08:37,Greencastle,2026-09-04,2026-09-06,2,live,occupancy,448.5,367.0,258.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €448.50 total (nightly equivalent: €224.25).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
257,2026-06-29 14:08:20,Greencastle,2026-09-03,2026-09-05,6,live,occupancy,390.32,550.0,348.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €550.00 total stay (nightly equivalent: €275.00). If your listing were active, our recommended baseline rate would be €390.32 total (nightly equivalent: €195.16).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
256,2026-06-29 14:08:04,Greencastle,2026-09-03,2026-09-05,4,live,occupancy,308.32,391.0,296.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €391.00 total stay (nightly equivalent: €195.50). If your listing were active, our recommended baseline rate would be €308.32 total (nightly equivalent: €154.16).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
255,2026-06-29 14:07:49,Greencastle,2026-09-03,2026-09-05,2,live,occupancy,226.32,340.0,233.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €340.00 total stay (nightly equivalent: €170.00). If your listing were active, our recommended baseline rate would be €226.32 total (nightly equivalent: €113.16).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
254,2026-06-29 14:07:33,Greencastle,2026-09-02,2026-09-04,6,live,occupancy,466.48,619.0,360.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €619.00 total stay (nightly equivalent: €309.50). If your listing were active, our recommended baseline rate would be €466.48 total (nightly equivalent: €233.24).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
253,2026-06-29 14:07:19,Greencastle,2026-09-02,2026-09-04,4,live,occupancy,368.48,380.0,307.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €380.00 total stay (nightly equivalent: €190.00). If your listing were active, our recommended baseline rate would be €368.48 total (nightly equivalent: €184.24).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
252,2026-06-29 14:07:04,Greencastle,2026-09-02,2026-09-04,2,live,occupancy,270.48,340.0,219.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €340.00 total stay (nightly equivalent: €170.00). If your listing were active, our recommended baseline rate would be €270.48 total (nightly equivalent: €135.24).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
251,2026-06-29 14:06:48,Greencastle,2026-09-01,2026-09-03,6,live,occupancy,618.8,619.0,360.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €619.00 total stay (nightly equivalent: €309.50). If your listing were active, our recommended baseline rate would be €618.80 total (nightly equivalent: €309.40).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
250,2026-06-29 14:06:33,Greencastle,2026-09-01,2026-09-03,4,live,occupancy,488.8,380.0,307.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €380.00 total stay (nightly equivalent: €190.00). If your listing were active, our recommended baseline rate would be €488.80 total (nightly equivalent: €244.40).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
249,2026-06-29 14:06:17,Greencastle,2026-09-01,2026-09-03,2,live,occupancy,358.8,346.0,219.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €346.00 total stay (nightly equivalent: €173.00). If your listing were active, our recommended baseline rate would be €358.80 total (nightly equivalent: €179.40).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
248,2026-06-29 14:06:01,Greencastle,2026-08-31,2026-09-02,6,live,occupancy,449.36,618.0,357.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €618.00 total stay (nightly equivalent: €309.00). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
247,2026-06-29 14:05:44,Greencastle,2026-08-31,2026-09-02,4,live,occupancy,367.36,400.0,292.8,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €400.00 total stay (nightly equivalent: €200.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
246,2026-06-29 14:05:27,Greencastle,2026-08-31,2026-09-02,2,live,occupancy,285.36,306.0,223.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €306.00 total stay (nightly equivalent: €153.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
245,2026-06-29 14:05:13,Greencastle,2026-08-30,2026-09-01,6,live,occupancy,537.04,686.0,339.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €686.00 total stay (nightly equivalent: €343.00). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
244,2026-06-29 14:04:59,Greencastle,2026-08-30,2026-09-01,4,live,occupancy,439.04,368.0,282.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €368.00 total stay (nightly equivalent: €184.00). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
243,2026-06-29 14:04:42,Greencastle,2026-08-30,2026-09-01,2,live,occupancy,341.04,326.0,231.20000000000002,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €326.00 total stay (nightly equivalent: €163.00). If your listing were active, our recommended baseline rate would be €341.04 total (nightly equivalent: €170.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
242,2026-06-29 14:03:26,Greencastle,2026-08-29,2026-08-31,6,live,occupancy,480.0,759.0,327.0,Healthy,Your total price for this 2-night stay is €480.00 (nightly equivalent: €240.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
241,2026-06-29 14:03:11,Greencastle,2026-08-29,2026-08-31,4,live,occupancy,440.0,392.0,284.4,Too High,"Your total price for this 2-night stay is €440.00 (nightly equivalent: €220.00), which is overpriced compared to competitors. Recommend lowering your rate by €53.00 to align closer to your custom top 50% threshold (€392.00 total / €196.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
240,2026-06-29 14:02:57,Greencastle,2026-08-29,2026-08-31,2,live,occupancy,400.0,358.5,254.5,Too High,"Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00), which is overpriced compared to competitors. Recommend lowering your rate by €46.50 to align closer to your custom top 50% threshold (€358.50 total / €179.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
239,2026-06-29 14:02:43,Greencastle,2026-08-28,2026-08-30,6,live,occupancy,480.0,770.0,437.0,Healthy,Your total price for this 2-night stay is €480.00 (nightly equivalent: €240.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
238,2026-06-29 14:02:29,Greencastle,2026-08-28,2026-08-30,4,live,occupancy,440.0,436.0,292.1,Too High,"Your total price for this 2-night stay is €440.00 (nightly equivalent: €220.00), which is overpriced compared to competitors. Recommend lowering your rate by €9.00 to align closer to your custom top 50% threshold (€436.00 total / €218.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
237,2026-06-29 14:02:11,Greencastle,2026-08-28,2026-08-30,2,live,occupancy,400.0,372.0,236.8,Too High,"Your total price for this 2-night stay is €400.00 (nightly equivalent: €200.00), which is overpriced compared to competitors. Recommend lowering your rate by €33.00 to align closer to your custom top 50% threshold (€372.00 total / €186.00 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
236,2026-06-29 14:01:55,Greencastle,2026-08-27,2026-08-29,6,live,occupancy,450.0,759.0,417.40000000000003,Healthy,Your total price for this 2-night stay is €450.00 (nightly equivalent: €225.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
235,2026-06-29 14:01:40,Greencastle,2026-08-27,2026-08-29,4,live,occupancy,410.0,412.0,288.6,Healthy,Your total price for this 2-night stay is €410.00 (nightly equivalent: €205.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
234,2026-06-29 14:01:23,Greencastle,2026-08-27,2026-08-29,2,live,occupancy,370.0,346.5,213.20000000000002,Too High,"Your total price for this 2-night stay is €370.00 (nightly equivalent: €185.00), which is overpriced compared to competitors. Recommend lowering your rate by €28.50 to align closer to your custom top 50% threshold (€346.50 total / €173.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
233,2026-06-29 14:01:08,Greencastle,2026-08-26,2026-08-28,6,live,occupancy,420.0,704.0,397.1,Healthy,Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
232,2026-06-29 14:00:51,Greencastle,2026-08-26,2026-08-28,4,live,occupancy,380.0,387.0,288.6,Healthy,Your total price for this 2-night stay is €380.00 (nightly equivalent: €190.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
231,2026-06-29 14:00:38,Greencastle,2026-08-26,2026-08-28,2,live,occupancy,340.0,306.5,206.3,Too High,"Your total price for this 2-night stay is €340.00 (nightly equivalent: €170.00), which is overpriced compared to competitors. Recommend lowering your rate by €38.50 to align closer to your custom top 50% threshold (€306.50 total / €153.25 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
230,2026-06-29 14:00:25,Greencastle,2026-08-25,2026-08-27,6,live,occupancy,420.0,645.0,363.9,Healthy,Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
229,2026-06-29 14:00:08,Greencastle,2026-08-25,2026-08-27,4,live,occupancy,380.0,398.0,306.90000000000003,Healthy,Your total price for this 2-night stay is €380.00 (nightly equivalent: €190.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
228,2026-06-29 13:59:51,Greencastle,2026-08-25,2026-08-27,2,live,occupancy,340.0,321.0,218.4,Too High,"Your total price for this 2-night stay is €340.00 (nightly equivalent: €170.00), which is overpriced compared to competitors. Recommend lowering your rate by €24.00 to align closer to your custom top 50% threshold (€321.00 total / €160.50 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
227,2026-06-29 13:59:36,Greencastle,2026-08-24,2026-08-26,6,live,occupancy,420.0,645.0,348.0,Healthy,Your total price for this 2-night stay is €420.00 (nightly equivalent: €210.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
226,2026-06-29 13:59:19,Greencastle,2026-08-24,2026-08-26,4,live,occupancy,380.0,387.0,284.4,Healthy,Your total price for this 2-night stay is €380.00 (nightly equivalent: €190.00). This rate is healthy and competitive with local market rates.,95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
225,2026-06-29 13:59:01,Greencastle,2026-08-24,2026-08-26,2,live,occupancy,340.0,307.5,222.60000000000002,Too High,"Your total price for this 2-night stay is €340.00 (nightly equivalent: €170.00), which is overpriced compared to competitors. Recommend lowering your rate by €37.50 to align closer to your custom top 50% threshold (€307.50 total / €153.75 nightly) of the market.",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
224,2026-06-29 13:58:44,Greencastle,2026-08-23,2026-08-25,6,live,occupancy,712.4,703.0,345.9,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €703.00 total stay (nightly equivalent: €351.50). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
223,2026-06-29 13:58:28,Greencastle,2026-08-23,2026-08-25,4,live,occupancy,582.4,396.0,285.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €396.00 total stay (nightly equivalent: €198.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
222,2026-06-29 13:58:12,Greencastle,2026-08-23,2026-08-25,2,seed,occupancy,452.4,376.52,358.568,Too High,"Your total price for this 2-night stay is €452.40 (nightly equivalent: €226.20), which is overpriced compared to competitors. Recommend lowering your rate by €80.88 to align closer to your custom top 50% threshold (€376.52 total / €188.26 nightly) of the market.",40,Using fallback synthetic market data due to Booking.com rate limits.
221,2026-06-29 13:56:13,Greencastle,2026-08-22,2026-08-24,6,live,occupancy,520.7,720.0,391.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €720.00 total stay (nightly equivalent: €360.00). If your listing were active, our recommended baseline rate would be €520.70 total (nightly equivalent: €260.35).",95,"Using fresh, live Booking.com scraper data. Found 19 comparable listings."
220,2026-06-29 13:55:55,Greencastle,2026-08-22,2026-08-24,4,live,occupancy,438.7,400.0,285.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €400.00 total stay (nightly equivalent: €200.00). If your listing were active, our recommended baseline rate would be €438.70 total (nightly equivalent: €219.35).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
219,2026-06-29 13:55:34,Greencastle,2026-08-22,2026-08-24,2,live,occupancy,356.7,344.0,260.6,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €344.00 total stay (nightly equivalent: €172.00). If your listing were active, our recommended baseline rate would be €356.70 total (nightly equivalent: €178.35).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
218,2026-06-29 13:55:21,Greencastle,2026-08-21,2026-08-23,6,live,occupancy,622.3,720.0,390.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €720.00 total stay (nightly equivalent: €360.00). If your listing were active, our recommended baseline rate would be €622.30 total (nightly equivalent: €311.15).",95,"Using fresh, live Booking.com scraper data. Found 21 comparable listings."
217,2026-06-29 13:55:08,Greencastle,2026-08-21,2026-08-23,4,live,occupancy,524.3,434.0,308.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €434.00 total stay (nightly equivalent: €217.00). If your listing were active, our recommended baseline rate would be €524.30 total (nightly equivalent: €262.15).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
216,2026-06-29 13:54:51,Greencastle,2026-08-21,2026-08-23,2,live,occupancy,426.3,360.0,266.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €360.00 total stay (nightly equivalent: €180.00). If your listing were active, our recommended baseline rate would be €426.30 total (nightly equivalent: €213.15).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
215,2026-06-29 13:54:34,Greencastle,2026-08-20,2026-08-22,6,live,occupancy,712.4,709.5,381.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €709.50 total stay (nightly equivalent: €354.75). If your listing were active, our recommended baseline rate would be €712.40 total (nightly equivalent: €356.20).",95,"Using fresh, live Booking.com scraper data. Found 20 comparable listings."
214,2026-06-29 13:54:21,Greencastle,2026-08-20,2026-08-22,4,live,occupancy,582.4,432.0,327.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €432.00 total stay (nightly equivalent: €216.00). If your listing were active, our recommended baseline rate would be €582.40 total (nightly equivalent: €291.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
213,2026-06-29 13:54:03,Greencastle,2026-08-20,2026-08-22,2,live,occupancy,452.4,367.0,242.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €367.00 total stay (nightly equivalent: €183.50). If your listing were active, our recommended baseline rate would be €452.40 total (nightly equivalent: €226.20).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
212,2026-06-29 13:53:44,Greencastle,2026-08-19,2026-08-21,6,live,occupancy,449.36,652.0,314.40000000000003,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €652.00 total stay (nightly equivalent: €326.00). If your listing were active, our recommended baseline rate would be €449.36 total (nightly equivalent: €224.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
211,2026-06-29 13:53:27,Greencastle,2026-08-19,2026-08-21,4,live,occupancy,367.36,396.0,290.4,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €396.00 total stay (nightly equivalent: €198.00). If your listing were active, our recommended baseline rate would be €367.36 total (nightly equivalent: €183.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
210,2026-06-29 13:53:13,Greencastle,2026-08-19,2026-08-21,2,live,occupancy,285.36,360.0,252.0,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €360.00 total stay (nightly equivalent: €180.00). If your listing were active, our recommended baseline rate would be €285.36 total (nightly equivalent: €142.68).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
209,2026-06-29 13:52:59,Greencastle,2026-08-18,2026-08-20,6,live,occupancy,537.04,628.5,337.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €628.50 total stay (nightly equivalent: €314.25). If your listing were active, our recommended baseline rate would be €537.04 total (nightly equivalent: €268.52).",95,"Using fresh, live Booking.com scraper data. Found 24 comparable listings."
208,2026-06-29 13:52:46,Greencastle,2026-08-18,2026-08-20,4,live,occupancy,439.04,432.0,295.2,Healthy,"Harbour Bar Apartment was not found in the search results for this 2-night stay. Likely reason: The listing is already booked, blocked by host controls, or restricted for this specific date range. Competitor data was successfully collected: Typical market price (median) is €432.00 total stay (nightly equivalent: €216.00). If your listing were active, our recommended baseline rate would be €439.04 total (nightly equivalent: €219.52).",95,"Using fresh, live Booking.com scraper data. Found 25 comparable listings."
